ids;subset;naming_set;tablas;ID RULE;Subset;DEFINITION PERIOD
282f87a42e;g_icma_stds_green_bnd_ind_type is not null;{'g_icma_stds_green_bnd_ind_type'};t_l9ct_green_bonds_secty_flag;282f87a42e;No debe aplicarse cuando el campo sea nulo.;1Q25
282f87a0b4;g_esg_bond_type_id is not null;{'g_esg_bond_type_id'};t_l9ct_green_bonds_secty_flag;282f87a0b4;No debe aplicarse cuando el campo sea nulo.;1Q25
27fb0c8114;gf_cutoff_date is not null;{'gf_cutoff_date'};t_l9ct_green_bonds_secty_flag;27fb0c8114;Si el campo (gf_cutoff_date) es diferente a NULL;3Q24
27fd179679;gf_esg_flag_verifier_expr_date is not null;{'gf_esg_flag_verifier_expr_date'};t_l9ct_green_bonds_secty_flag;27fd179679;Si el campo (gf_esg_flag_verifier_expr_date) es diferente a NULL;3Q24
27cabb040b;;{'gf_ghg_ems_from_op_number'};t_l9ct_grp_clnt_cmpny_crbn_data;27cabb040b;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_ems_from_op_number no es nulo ni 0;2Q24
27cabb0475;;{'gf_ghg_ems_from_op_number'};t_l9ct_grp_clnt_cmpny_crbn_data;27cabb0475;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_ems_from_op_number no es nulo ni 0;2Q24
27cabb04cd;;{'gf_ghg_ems_from_op_number'};t_l9ct_grp_clnt_cmpny_crbn_data;27cabb04cd;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_ems_from_op_number no es nulo ni 0;2Q24
27cabb0536;;{'gf_ghg_ems_from_op_number'};t_l9ct_grp_clnt_cmpny_crbn_data;27cabb0536;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_ems_from_op_number no es nulo ni 0;2Q24
27cabb0595;;{'gf_ghg_ems_from_op_number'};t_l9ct_grp_clnt_cmpny_crbn_data;27cabb0595;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_ems_from_op_number no es nulo ni 0;2Q24
27cabb0638;;{'gf_ghg_ems_from_cons_number'};t_l9ct_grp_clnt_cmpny_crbn_data;27cabb0638;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_ems_from_cons_number no es nulo ni 0;2Q24
27cabb069b;;{'gf_ghg_ems_from_cons_number'};t_l9ct_grp_clnt_cmpny_crbn_data;27cabb069b;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_ems_from_cons_number no es nulo ni 0;2Q24
27cabb0703;;{'gf_ghg_ems_from_cons_number'};t_l9ct_grp_clnt_cmpny_crbn_data;27cabb0703;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_ems_from_cons_number no es nulo ni 0;2Q24
27cabb0769;;{'gf_ghg_ems_from_cons_number'};t_l9ct_grp_clnt_cmpny_crbn_data;27cabb0769;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_ems_from_cons_number no es nulo ni 0;2Q24
27cabb07d1;;{'gf_ghg_ems_from_cons_number'};t_l9ct_grp_clnt_cmpny_crbn_data;27cabb07d1;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_ems_from_cons_number no es nulo ni 0;2Q24
GL_DOM_t_l9ct_grp_clnt_cmpny_crbn_data_6.4_000;gf_ghg_s1_ems_dir_to_r_number is not null and gf_ghg_s1_ems_dir_to_r_number != 0 and gf_ghg_s1_ems_dir_to_r_number_ is not null and gf_ghg_s1_ems_dir_to_r_number_ != 0;{'gf_ghg_s1_ems_dir_to_r_number'};t_l9ct_grp_clnt_cmpny_crbn_data;GL_DOM_t_l9ct_grp_clnt_cmpny_crbn_data_6.4_000;Si el campo (gf_ghg_s1_ems_dir_to_r_number) es diferente a NULL, 0 ó vacío;1Q23
GL_DOM_t_l9ct_grp_clnt_cmpny_crbn_data_6.4_001;gf_ghg_s2_ems_ind_to_r_number is not null and gf_ghg_s2_ems_ind_to_r_number != 0 and gf_ghg_s2_ems_ind_to_r_number_ is not null and gf_ghg_s2_ems_ind_to_r_number_ != 0;{'gf_ghg_s2_ems_ind_to_r_number'};t_l9ct_grp_clnt_cmpny_crbn_data;GL_DOM_t_l9ct_grp_clnt_cmpny_crbn_data_6.4_001;Si el campo (gf_ghg_s2_ems_ind_to_r_number) es diferente a NULL, 0 ó vacío;1Q23
GL_DOM_t_l9ct_grp_clnt_cmpny_crbn_data_6.4_002;gf_ghg_scope_3_ems_ind_number is not null and gf_ghg_scope_3_ems_ind_number != 0 and gf_ghg_scope_3_ems_ind_number_ is not null and gf_ghg_scope_3_ems_ind_number_ != 0;{'gf_ghg_scope_3_ems_ind_number'};t_l9ct_grp_clnt_cmpny_crbn_data;GL_DOM_t_l9ct_grp_clnt_cmpny_crbn_data_6.4_002;Si el campo (gf_ghg_scope_3_ems_ind_number) es diferente a NULL, 0 ó vacío;1Q23
27cabb083e;;{'gf_ghg_scp_3_ems_ind_dw_number'};t_l9ct_grp_clnt_crbn_data_scp3;27cabb083e;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_scp_3_ems_ind_dw_number no es nulo ni 0;2Q24
27cabb08a2;;{'gf_ghg_scp_3_ems_ind_dw_number'};t_l9ct_grp_clnt_crbn_data_scp3;27cabb08a2;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_scp_3_ems_ind_dw_number no es nulo ni 0;2Q24
27cabb0902;;{'gf_ghg_scp_3_ems_ind_dw_number'};t_l9ct_grp_clnt_crbn_data_scp3;27cabb0902;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_scp_3_ems_ind_dw_number no es nulo ni 0;2Q24
27cabb095d;;{'gf_ghg_scp_3_ems_ind_dw_number'};t_l9ct_grp_clnt_crbn_data_scp3;27cabb095d;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_scp_3_ems_ind_dw_number no es nulo ni 0;2Q24
27cabb09d0;;{'gf_ghg_scp_3_ems_ind_dw_number'};t_l9ct_grp_clnt_crbn_data_scp3;27cabb09d0;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_scp_3_ems_ind_dw_number no es nulo ni 0;2Q24
27cabb0a33;;{'gf_ghg_scp_3_ems_ind_up_number'};t_l9ct_grp_clnt_crbn_data_scp3;27cabb0a33;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_scp_3_ems_ind_up_number no es nulo ni 0;2Q24
27cabb0a97;;{'gf_ghg_scp_3_ems_ind_up_number'};t_l9ct_grp_clnt_crbn_data_scp3;27cabb0a97;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_scp_3_ems_ind_up_number no es nulo ni 0;2Q24
27cabb0b02;;{'gf_ghg_scp_3_ems_ind_up_number'};t_l9ct_grp_clnt_crbn_data_scp3;27cabb0b02;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_scp_3_ems_ind_up_number no es nulo ni 0;2Q24
27cabb0b68;;{'gf_ghg_scp_3_ems_ind_up_number'};t_l9ct_grp_clnt_crbn_data_scp3;27cabb0b68;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_scp_3_ems_ind_up_number no es nulo ni 0;2Q24
27cabb0bc4;;{'gf_ghg_scp_3_ems_ind_up_number'};t_l9ct_grp_clnt_crbn_data_scp3;27cabb0bc4;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_ghg_scp_3_ems_ind_up_number no es nulo ni 0;2Q24
GL_DOM_t_l9ct_grp_clnt_crbn_data_scp3_6.4_000;gf_ghg_s3_ems_i_dw_to_r_number is not null and gf_ghg_s3_ems_i_dw_to_r_number != 0 and gf_ghg_s3_ems_i_dw_to_r_number_ is not null and gf_ghg_s3_ems_i_dw_to_r_number_ != 0;{'gf_ghg_s3_ems_i_dw_to_r_number'};t_l9ct_grp_clnt_crbn_data_scp3;GL_DOM_t_l9ct_grp_clnt_crbn_data_scp3_6.4_000;Si el campo (gf_ghg_s3_ems_i_dw_to_r_number) es diferente a NULL, 0 ó vacío;1Q23
GL_DOM_t_l9ct_grp_clnt_crbn_data_scp3_6.4_001;gf_ghg_s3_ems_i_up_to_r_number is not null and gf_ghg_s3_ems_i_up_to_r_number != 0 and gf_ghg_s3_ems_i_up_to_r_number_ is not null and gf_ghg_s3_ems_i_up_to_r_number_ != 0;{'gf_ghg_s3_ems_i_up_to_r_number'};t_l9ct_grp_clnt_crbn_data_scp3;GL_DOM_t_l9ct_grp_clnt_crbn_data_scp3_6.4_001;Si el campo (gf_ghg_s3_ems_i_up_to_r_number) es diferente a NULL, 0 ó vacío;1Q23
GL_DOM_t_l9ct_grp_clnt_crbn_data_scp3_6.4_002;gf_ghg_scp_3_ems_ind_dw_number is not null and gf_ghg_scp_3_ems_ind_dw_number != 0 and gf_ghg_scp_3_ems_ind_dw_number_ is not null and gf_ghg_scp_3_ems_ind_dw_number_ != 0;{'gf_ghg_scp_3_ems_ind_dw_number'};t_l9ct_grp_clnt_crbn_data_scp3;GL_DOM_t_l9ct_grp_clnt_crbn_data_scp3_6.4_002;Si el campo (gf_ghg_scp_3_ems_ind_dw_number) es diferente a NULL, 0 ó vacío;1Q23
GL_DOM_t_l9ct_grp_clnt_crbn_data_scp3_6.4_003;gf_ghg_scp_3_ems_ind_up_number is not null and gf_ghg_scp_3_ems_ind_up_number != 0 and gf_ghg_scp_3_ems_ind_up_number_ is not null and gf_ghg_scp_3_ems_ind_up_number_ != 0;{'gf_ghg_scp_3_ems_ind_up_number'};t_l9ct_grp_clnt_crbn_data_scp3;GL_DOM_t_l9ct_grp_clnt_crbn_data_scp3_6.4_003;Si el campo (gf_ghg_scp_3_ems_ind_up_number) es diferente a NULL, 0 ó vacío;1Q23
27cabb0c24;;{'gf_company_intns_cyr_number'};t_l9ct_grp_clnt_paris_alignment;27cabb0c24;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_company_intns_cyr_number no es nulo ni 0;2Q24
27cabb0c85;;{'gf_company_intns_cyr_number'};t_l9ct_grp_clnt_paris_alignment;27cabb0c85;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_company_intns_cyr_number no es nulo ni 0;2Q24
27cabb0ce1;;{'gf_company_intns_cyr_number'};t_l9ct_grp_clnt_paris_alignment;27cabb0ce1;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_company_intns_cyr_number no es nulo ni 0;2Q24
27cabb0d38;;{'gf_company_intns_cyr_number'};t_l9ct_grp_clnt_paris_alignment;27cabb0d38;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_company_intns_cyr_number no es nulo ni 0;2Q24
27cabb0d91;;{'gf_company_intns_cyr_number'};t_l9ct_grp_clnt_paris_alignment;27cabb0d91;Aquellos grupos (cruzando mediante g_holding_group_id) de la tabla t_b0hn_sust_group_mark cuyo g_information_source_type = 34389 ó 37558. Adicionalmente,  gf_company_intns_cyr_number no es nulo ni 0;2Q24
GL_DOM_t_l9ct_grp_clnt_paris_alignment_3.4_000;gf_company_ems_cyr_number is not null;{'gf_company_ems_cyr_number'};t_l9ct_grp_clnt_paris_alignment;GL_DOM_t_l9ct_grp_clnt_paris_alignment_3.4_000;Si el campo (gf_company_ems_cyr_number) es diferente a NULL;1Q25
GL_DOM_t_l9ct_grp_clnt_paris_alignment_3.4_001;gf_aligned_ems_cyr_number is not null;{'gf_aligned_ems_cyr_number'};t_l9ct_grp_clnt_paris_alignment;GL_DOM_t_l9ct_grp_clnt_paris_alignment_3.4_001;Si el campo (gf_aligned_ems_cyr_number) es diferente a NULL;1Q25
279d4f3bf3;g_intns_unit_type = 'tCO2e/t cement';{'gf_company_intns_cyr_number'};t_l9ct_grp_clnt_paris_alignment;279d4f3bf3;"g_intns_unit_type = ""tCO2e/t cement"".";2Q24
279ff213a7;g_intns_unit_type = 'tCO2e/t steel';{'gf_company_intns_cyr_number'};t_l9ct_grp_clnt_paris_alignment;279ff213a7;"g_intns_unit_type = ""tCO2e/t steel"".";2Q24
279ff21415;g_intns_unit_type = 'tCO2e/MWh';{'gf_company_intns_cyr_number'};t_l9ct_grp_clnt_paris_alignment;279ff21415;"g_intns_unit_type = ""tCO2e/MWh"".";2Q24
279d4f3d36;g_intns_unit_type = 'tCO2e/US$m inflation adjusted gross profits';{'gf_company_intns_cyr_number'};t_l9ct_grp_clnt_paris_alignment;279d4f3d36;"g_intns_unit_type = ""tCO2e/US$m inflation adjusted gross profits"".";2Q24
279d4f3dc1;g_intns_unit_type = 'tCO2e/passenger km';{'gf_company_intns_cyr_number'};t_l9ct_grp_clnt_paris_alignment;279d4f3dc1;"g_intns_unit_type = ""tCO2e/passenger km"".";2Q24
27a36db5cf;g_intns_unit_type = 'tCO2e/t aluminum';{'gf_company_intns_cyr_number'};t_l9ct_grp_clnt_paris_alignment;27a36db5cf;"g_intns_unit_type = ""tCO2e/t aluminum"".";2Q24
279d4f3a9d;g_intns_unit_type is not null;{'g_intns_unit_type'};t_l9ct_grp_clnt_paris_alignment;279d4f3a9d;g_intns_unit_type is not null;2Q24
GL_DOM_t_l9ct_grp_clnt_paris_alignment_5.3_000;gf_ems_align_deg_cyr_number is not null;{'gf_ems_align_deg_cyr_number'};t_l9ct_grp_clnt_paris_alignment;GL_DOM_t_l9ct_grp_clnt_paris_alignment_5.3_000;Si el campo (gf_ems_align_deg_cyr_number) es diferente a NULL;1Q25
GL_DOM_t_l9ct_grp_nclnt_cmpny_crbn_data_6.4_000;gf_ghg_s1_ems_dir_to_r_number is not null and gf_ghg_s1_ems_dir_to_r_number != 0 and gf_ghg_s1_ems_dir_to_r_number_ is not null and gf_ghg_s1_ems_dir_to_r_number_ != 0;{'gf_ghg_s1_ems_dir_to_r_number'};t_l9ct_grp_nclnt_cmpny_crbn_data;GL_DOM_t_l9ct_grp_nclnt_cmpny_crbn_data_6.4_000;Si el campo (gf_ghg_s1_ems_dir_to_r_number) es diferente a NULL, 0 ó vacío;1Q23
GL_DOM_t_l9ct_grp_nclnt_cmpny_crbn_data_6.4_001;gf_ghg_s2_ems_ind_to_r_number is not null and gf_ghg_s2_ems_ind_to_r_number != 0 and gf_ghg_s2_ems_ind_to_r_number_ is not null and gf_ghg_s2_ems_ind_to_r_number_ != 0;{'gf_ghg_s2_ems_ind_to_r_number'};t_l9ct_grp_nclnt_cmpny_crbn_data;GL_DOM_t_l9ct_grp_nclnt_cmpny_crbn_data_6.4_001;Si el campo (gf_ghg_s2_ems_ind_to_r_number) es diferente a NULL, 0 ó vacío;1Q23
GL_DOM_t_l9ct_grp_nclnt_cmpny_crbn_data_6.4_002;gf_ghg_scope_3_ems_ind_number is not null and gf_ghg_scope_3_ems_ind_number != 0 and gf_ghg_scope_3_ems_ind_number_ is not null and gf_ghg_scope_3_ems_ind_number_ != 0;{'gf_ghg_scope_3_ems_ind_number'};t_l9ct_grp_nclnt_cmpny_crbn_data;GL_DOM_t_l9ct_grp_nclnt_cmpny_crbn_data_6.4_002;Si el campo (gf_ghg_scope_3_ems_ind_number) es diferente a NULL, 0 ó vacío;1Q23
GL_DOM_t_l9ct_grp_nclnt_crbn_data_scp3_6.4_000;gf_ghg_s3_ems_i_dw_to_r_number is not null and gf_ghg_s3_ems_i_dw_to_r_number != 0 and gf_ghg_s3_ems_i_dw_to_r_number_ is not null and gf_ghg_s3_ems_i_dw_to_r_number_ != 0;{'gf_ghg_s3_ems_i_dw_to_r_number'};t_l9ct_grp_nclnt_crbn_data_scp3;GL_DOM_t_l9ct_grp_nclnt_crbn_data_scp3_6.4_000;Si el campo (gf_ghg_s3_ems_i_dw_to_r_number) es diferente a NULL, 0 ó vacío;1Q23
GL_DOM_t_l9ct_grp_nclnt_crbn_data_scp3_6.4_001;gf_ghg_s3_ems_i_up_to_r_number is not null and gf_ghg_s3_ems_i_up_to_r_number != 0 and gf_ghg_s3_ems_i_up_to_r_number_ is not null and gf_ghg_s3_ems_i_up_to_r_number_ != 0;{'gf_ghg_s3_ems_i_up_to_r_number'};t_l9ct_grp_nclnt_crbn_data_scp3;GL_DOM_t_l9ct_grp_nclnt_crbn_data_scp3_6.4_001;Si el campo (gf_ghg_s3_ems_i_up_to_r_number) es diferente a NULL o vacío;1Q23
GL_DOM_t_l9ct_grp_nclnt_crbn_data_scp3_6.4_002;gf_ghg_scp_3_ems_ind_dw_number is not null and gf_ghg_scp_3_ems_ind_dw_number != 0 and gf_ghg_scp_3_ems_ind_dw_number_ is not null and gf_ghg_scp_3_ems_ind_dw_number_ != 0;{'gf_ghg_scp_3_ems_ind_dw_number'};t_l9ct_grp_nclnt_crbn_data_scp3;GL_DOM_t_l9ct_grp_nclnt_crbn_data_scp3_6.4_002;Si el campo (gf_ghg_scp_3_ems_ind_dw_number) es diferente a NULL o vacío;1Q23
GL_DOM_t_l9ct_grp_nclnt_crbn_data_scp3_6.4_003;gf_ghg_scp_3_ems_ind_up_number is not null and gf_ghg_scp_3_ems_ind_up_number != 0 and gf_ghg_scp_3_ems_ind_up_number_ is not null and gf_ghg_scp_3_ems_ind_up_number_ != 0;{'gf_ghg_scp_3_ems_ind_up_number'};t_l9ct_grp_nclnt_crbn_data_scp3;GL_DOM_t_l9ct_grp_nclnt_crbn_data_scp3_6.4_003;Si el campo (gf_ghg_scp_3_ems_ind_up_number) es diferente a NULL o vacío;1Q23
GL_DOM_t_l9ct_grp_nclnt_paris_alignment_3.4_000;gf_company_ems_cyr_number is not null;{'gf_company_ems_cyr_number'};t_l9ct_grp_nclnt_paris_alignment;GL_DOM_t_l9ct_grp_nclnt_paris_alignment_3.4_000;Si el campo (gf_company_ems_cyr_number) es diferente a NULL;1Q25
GL_DOM_t_l9ct_grp_nclnt_paris_alignment_3.4_001;gf_aligned_ems_cyr_number is not null;{'gf_aligned_ems_cyr_number'};t_l9ct_grp_nclnt_paris_alignment;GL_DOM_t_l9ct_grp_nclnt_paris_alignment_3.4_001;Si el campo (gf_aligned_ems_cyr_number) es diferente a NULL;1Q25
GL_DOM_t_l9ct_grp_nclnt_paris_alignment_5.3_000;gf_ems_align_deg_cyr_number is not null;{'gf_ems_align_deg_cyr_number'};t_l9ct_grp_nclnt_paris_alignment;GL_DOM_t_l9ct_grp_nclnt_paris_alignment_5.3_000;Si el campo (gf_ems_align_deg_cyr_number) es diferente a NULL;1Q25
GL_DOM_t_l9ct_grp_ncs_co_tx_alig_sctr_r_6.2_000;gf_tcst_sctr_rev_per is not null;{'gf_tcst_sctr_rev_per'};t_l9ct_grp_ncs_co_tx_alig_sctr_r;GL_DOM_t_l9ct_grp_ncs_co_tx_alig_sctr_r_6.2_000;Si el campo (gf_tcst_sctr_rev_per) es diferente a NULL o vacío;2Q23
27b6311dbc;g_currency_id is not null and g_currency_id != '';{'g_currency_id'};t_nm7r_lead;27b6311dbc;Distinto de Null o vacío;1Q24
GL_DOM_t_nm7r_lead_5.3_001;gf_lead_end_date is not null;{'gf_lead_end_date'};t_nm7r_lead;GL_DOM_t_nm7r_lead_5.3_001;gf_lead_end_date relleno con valor válido;3Q21
GL_DOM_t_nm7r_lead_5.3_003;gf_lead_end_date is not null;{'gf_lead_end_date'};t_nm7r_lead;GL_DOM_t_nm7r_lead_5.3_003;gf_lead_end_date relleno con valor válido;3Q21
GL_DOM_t_nm7r_lead_4.3_003;gf_communication_id is not null and gf_communication_id != '';{'gf_communication_id'};t_nm7r_lead;GL_DOM_t_nm7r_lead_4.3_003;Cuando el campo gf_communication_id distinto de Null y Vacío;1Q23
2749fcdf56;g_global_product_id is not null and g_global_product_id != '';{'g_global_product_id'};t_nols_assets_und_mgmt_isin_lvl;2749fcdf56;Distinto de Null o vacío;1Q24
2749fcdf7a;g_currency_id is not null and g_currency_id != '';{'g_currency_id'};t_nols_assets_und_mgmt_isin_lvl;2749fcdf7a;Distinto de Null o vacío;1Q24
280d14c522;g_data_source_origin_type is not null and g_data_source_origin_type != '';{'g_data_source_origin_type'};t_nols_assets_und_mgmt_isin_lvl;280d14c522;Distinto de null o vacío;3Q24
GL_DOM_t_nols_external_funds_equity_3.4_000;gf_class_net_asst_value_amount is not null;{'gf_class_net_asst_value_amount'};t_nols_external_funds_equity;GL_DOM_t_nols_external_funds_equity_3.4_000;Distinto de Null o vacío;2Q23
GL_DOM_t_nols_external_funds_equity_3.5_000;g_nav_class_currency_id is not null and g_nav_class_currency_id != '';{'g_nav_class_currency_id'};t_nols_external_funds_equity;GL_DOM_t_nols_external_funds_equity_3.5_000;Distinto de Null o vacío;2Q23
GL_DOM_t_nols_external_funds_5.3_000;gf_cutoff_date != '2100-01-01' ;{'gf_ext_managed_fund_start_date'};t_nols_external_funds;GL_DOM_t_nols_external_funds_5.3_000;;4Q22
27b6311ebd;g_nav_fund_currency_id is not null and g_nav_fund_currency_id != '';{'g_nav_fund_currency_id'};t_nols_internal_funds_equity;27b6311ebd;Distinto de Null o vacío;1Q24
27b6311f3c;g_fund_cash_currency_id is not null and g_fund_cash_currency_id != '';{'g_fund_cash_currency_id'};t_nols_internal_funds_equity;27b6311f3c;Distinto de Null o vacío;1Q24
27a7174d41;g_fund_family_class_type  is not null and g_fund_family_class_type  != '';{'g_fund_family_class_type'};t_nols_internal_funds;27a7174d41;Distinto de Null o vacío;4Q23
27b6311e39;g_class_currency_id  is not null and g_class_currency_id  != '';{'g_class_currency_id'};t_nols_internal_funds;27b6311e39;Distinto de Null o vacío;1Q24
27b9a8384f;g_redemption_frequency_type is not null and g_redemption_frequency_type != '';{'g_redemption_frequency_type'};t_nols_internal_funds;27b9a8384f;Distinto de Null o vacío;1Q24
280d14b182;g_int_fnd_regultr_categ_type is not null and g_int_fnd_regultr_categ_type != '';{'g_int_fnd_regultr_categ_type'};t_nols_internal_funds;280d14b182;Distinto de Null o vacío;3Q24
280d14b66f;g_class_sri_profile_type is not null and g_class_sri_profile_type != '';{'g_class_sri_profile_type'};t_nols_internal_funds;280d14b66f;Distinto de Null o vacío;3Q24
280d14b781;g_fund_guarantee_type is not null and g_fund_guarantee_type != '';{'g_fund_guarantee_type'};t_nols_internal_funds;280d14b781;Distinto de Null o vacío;3Q24
280d14b8aa;g_mgmt_fee_period_type is not null and g_mgmt_fee_period_type != '';{'g_mgmt_fee_period_type'};t_nols_internal_funds;280d14b8aa;Distinto de Null o vacío;3Q24
280d14b9d0;g_mngmt_fee_basis_calc_type is not null and g_mngmt_fee_basis_calc_type != '';{'g_mngmt_fee_basis_calc_type'};t_nols_internal_funds;280d14b9d0;Distinto de Null o vacío;3Q24
280d14bb00;g_dpsty_fee_period_type is not null and g_dpsty_fee_period_type != '';{'g_dpsty_fee_period_type'};t_nols_internal_funds;280d14bb00;Distinto de Null o vacío;3Q24
280d14bc35;g_dpsty_fee_basis_calc_type is not null and g_dpsty_fee_basis_calc_type != '';{'g_dpsty_fee_basis_calc_type'};t_nols_internal_funds;280d14bc35;Distinto de Null o vacío;3Q24
27993d1dea;g_fund_env_mae_ind_type  is not null and g_fund_env_mae_ind_type  != '';{'g_fund_env_mae_ind_type'};t_nols_internal_funds;27993d1dea;Distinto de Null o vacío;4Q23
27993d1e37;g_fund_social_mae_ind_type  is not null and g_fund_social_mae_ind_type  != '';{'g_fund_social_mae_ind_type'};t_nols_internal_funds;27993d1e37;Distinto de Null o vacío;4Q23
27993d1e8e;g_fund_governance_mae_ind_type  is not null and g_fund_governance_mae_ind_type  != '';{'g_fund_governance_mae_ind_type'};t_nols_internal_funds;27993d1e8e;Distinto de Null o vacío;4Q23
27993d1ede;g_sustainable_fund_ind_type  is not null and g_sustainable_fund_ind_type  != '';{'g_sustainable_fund_ind_type'};t_nols_internal_funds;27993d1ede;Distinto de Null o vacío;4Q23
2837535ac5;gf_service_type_level_2_id is not null and gf_service_type_level_2_id != '' ;{'gf_service_type_level_1_id'};t_p68x_queue_hierarchy;2837535ac5;gf_service_type_level_2_id  distinto de null o vacío;3Q24
2837535b7f;gf_service_type_level_3_id is not null and gf_service_type_level_3_id != '' ;{'gf_service_type_level_2_id'};t_p68x_queue_hierarchy;2837535b7f;gf_service_type_level_3_id distinto de null o vacío;3Q24
2837535c31;gf_service_type_level_4_id is not null and gf_service_type_level_4_id != '' ;{'gf_service_type_level_3_id'};t_p68x_queue_hierarchy;2837535c31;gf_service_type_level_4_id distinto de null o vacío;3Q24
2836f192e6;gf_mx_queue_users_number is not null;{'gf_mx_queue_users_number'};t_p68x_queue_hierarchy;2836f192e6;Distinto de null;3Q24
2836f19365;gf_after_call_work_ms_number is not null;{'gf_after_call_work_ms_number'};t_p68x_queue_hierarchy;2836f19365;Distinto de null;3Q24
2836f191bc;g_music_on_hold_ind_type is not null and g_music_on_hold_ind_type != '';{'g_music_on_hold_ind_type'};t_p68x_queue_hierarchy;2836f191bc;Distinto de null o vacío;3Q24
2836f19236;g_closing_code_type is not null and g_closing_code_type != '';{'g_closing_code_type'};t_p68x_queue_hierarchy;2836f19236;Distinto de null o vacío;3Q24
2837535d74;g_routing_method_type is not null and g_routing_method_type != '';{'g_routing_method_type'};t_p68x_queue_hierarchy;2837535d74;Distinto de null o vacío;3Q24
GL_DOM_t_re4m_autom_resolution_3.4_000;gf_model_probability_per is not null;{'gf_model_probability_per'};t_re4m_autom_resolution;GL_DOM_t_re4m_autom_resolution_3.4_000;Null o Vacío;1Q23
