conf;job_url;table;secundary_table;job;version
KCEG_fx-cust-qtry-activity_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-fxcustqtryactivitymrfield-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-fxcustqtryactivitymrfield-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_fx_cust_qtry_activity;;kceg-gl-hmm-qlt-fxcustqtryactivitymrfield-01.json;"""18.4.4"""
KCEG_fx-cust-qtry-activity_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-fxcustqtryactivitymrobject-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-fxcustqtryactivitymrobject-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_fx_cust_qtry_activity;;kceg-gl-hmm-qlt-fxcustqtryactivitymrobject-01.json;"""18.4.4"""
KCEG_fx-cust-qtry-activity_KCEG_fx-cust-gnrl-feat_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-fxcustqtryactivitymmrule-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-fxcustqtryactivitymmrule-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_fx_cust_qtry_activity;t_kceg_fx_cust_gnrl_feat;kceg-gl-hmm-qlt-fxcustqtryactivitymmrule-01.json;"""18.4.4"""
KCEG_fx-cust-scores_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-fxcustscoresmrfield-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-fxcustscoresmrfield-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_fx_cust_scores;;kceg-gl-hmm-qlt-fxcustscoresmrfield-01.json;"""18.4.4"""
KCEG_fx-cust-scores_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-fxcustscoresmrobject-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-fxcustscoresmrobject-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_fx_cust_scores;;kceg-gl-hmm-qlt-fxcustscoresmrobject-01.json;"""18.4.4"""
KCEG_fx-cust-scores_KCOG_entity_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-fxcustscoresmmrule-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-fxcustscoresmmrule-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_fx_cust_scores;t_kcog_entity;kceg-gl-hmm-qlt-fxcustscoresmmrule-01.json;"""18.4.4"""
KCEG_group-principality-score_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-groupprincipalityscmrfield-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-groupprincipalityscmrfield-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_group_principality_score;;kceg-gl-hmm-qlt-groupprincipalityscmrfield-01.json;"""18.4.4"""
KCEG_identity-graph_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-identitygraphmrfield-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-identitygraphmrfield-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_identity_graph;;kceg-gl-hmm-qlt-identitygraphmrfield-01.json;"""18.4.4"""
KCEG_identity-graph_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-identitygraphmrobject-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-identitygraphmrobject-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_identity_graph;;kceg-gl-hmm-qlt-identitygraphmrobject-01.json;"""18.4.4"""
KCEG_identity-graph_KCOG_entity_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-identitygraphmmrule-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-identitygraphmmrule-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_identity_graph;t_kcog_entity;kceg-gl-hmm-qlt-identitygraphmmrule-01.json;"""18.4.4"""
KCEG_principality-score_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-principalityscoremrfield-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-principalityscoremrfield-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_principality_score;;kceg-gl-hmm-qlt-principalityscoremrfield-01.json;"""18.4.4"""
KCEG_recurring-income-detail_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-recurringincomedetamrfield-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-recurringincomedetamrfield-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_recurring_income_detail;;kceg-gl-hmm-qlt-recurringincomedetamrfield-01.json;"""18.4.4"""
KCEG_recurring-income-detail_KBTQ_role-person_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-recurringincomedetammrule-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-recurringincomedetammrule-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_recurring_income_detail;t_kbtq_role_person;kceg-gl-hmm-qlt-recurringincomedetammrule-01.json;"""18.4.4"""
KCEG_trans-recommendation_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-transrecommendationmrfield-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-transrecommendationmrfield-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_trans_recommendation;;kceg-gl-hmm-qlt-transrecommendationmrfield-01.json;"""18.4.4"""
KCEG_trans-recommendation_KBTQ_role-person_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-transrecommendationmmrule-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-transrecommendationmmrule-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_trans_recommendation;t_kbtq_role_person;kceg-gl-hmm-qlt-transrecommendationmmrule-01.json;"""18.4.4"""
KCEG_transaction-evaluation_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-transactionevaluatimrfield-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-transactionevaluatimrfield-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_transaction_evaluation;;kceg-gl-hmm-qlt-transactionevaluatimrfield-01.json;"""18.4.4"""
KCEG_transaction-evaluation_KBTQ_role-person_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kceg-gl-hmm-qlt-transactionevaluatimmrule-01.json?at=refs%2Ftags%2Fv18.4.4
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCEG_APP-ID-22485_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kceg-gl-hmm-qlt-transactionevaluatimmrule-01.json?at=refs%2Ftags%2Fv18.4.4";t_kceg_transaction_evaluation;t_kbtq_role_person;kceg-gl-hmm-qlt-transactionevaluatimmrule-01.json;"""18.4.4"""
KCPG_appl-cust-contract-perst_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-applcustcontractpermrfield-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-applcustcontractpermrfield-01.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_appl_cust_contract_perst;;kcpg-gl-hmm-qlt-applcustcontractpermrfield-01.json;"""18.3.3"""
KCPG_appl-cust-contract-perst_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-applcustcontractpermrobject-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-applcustcontractpermrobject-01.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_appl_cust_contract_perst;;kcpg-gl-hmm-qlt-applcustcontractpermrobject-01.json;"""18.3.3"""
KCPG_appl-cust-contract-perst_KSAN_contract-global-local_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-applcustcontractpermmrule-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-applcustcontractpermmrule-01.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_appl_cust_contract_perst;t_ksan_contract_global_local;kcpg-gl-hmm-qlt-applcustcontractpermmrule-01.json;"""18.3.3"""
KCPG_appl-cust-contract-perst_KBTQ_customer-info_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-applcustcontractpermmrule-02.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-applcustcontractpermmrule-02.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_appl_cust_contract_perst;t_kbtq_customer_info;kcpg-gl-hmm-qlt-applcustcontractpermmrule-02.json;"""18.3.3"""
KCPG_appl-cust-perst_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-applcustperstmrfield-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-applcustperstmrfield-01.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_appl_cust_perst;;kcpg-gl-hmm-qlt-applcustperstmrfield-01.json;"""18.3.3"""
KCPG_appl-cust-perst_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-applcustperstmrobject-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-applcustperstmrobject-01.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_appl_cust_perst;;kcpg-gl-hmm-qlt-applcustperstmrobject-01.json;"""18.3.3"""
KCPG_budget-contract-trip_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-budgetcontracttripmrfield-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-budgetcontracttripmrfield-01.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_budget_contract_trip;;kcpg-gl-hmm-qlt-budgetcontracttripmrfield-01.json;"""18.3.3"""
KCPG_budget-contract-trip_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-budgetcontracttripmrobject-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-budgetcontracttripmrobject-01.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_budget_contract_trip;;kcpg-gl-hmm-qlt-budgetcontracttripmrobject-01.json;"""18.3.3"""
KCPG_budget-contract-trip_KSAN_contract-global-local_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-budgetcontracttripmmrule-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-budgetcontracttripmmrule-01.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_budget_contract_trip;t_ksan_contract_global_local;kcpg-gl-hmm-qlt-budgetcontracttripmmrule-01.json;"""18.3.3"""
KCPG_budget-cust-trip_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-budgetcusttripmrfield-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-budgetcusttripmrfield-01.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_budget_cust_trip;;kcpg-gl-hmm-qlt-budgetcusttripmrfield-01.json;"""18.3.3"""
KCPG_budget-cust-trip_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-budgetcusttripmrobject-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-budgetcusttripmrobject-01.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_budget_cust_trip;;kcpg-gl-hmm-qlt-budgetcusttripmrobject-01.json;"""18.3.3"""
KCPG_customer-cust-prod_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-customercustprodmrfield-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-customercustprodmrfield-01.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_customer_cust_prod;;kcpg-gl-hmm-qlt-customercustprodmrfield-01.json;"""18.3.3"""
KCPG_customer-cust-prod_MRObject.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-customercustprodmrobject-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-customercustprodmrobject-01.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_customer_cust_prod;;kcpg-gl-hmm-qlt-customercustprodmrobject-01.json;"""18.3.3"""
KCPG_customer-cust-prod_KSAN_contract-global-local_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-customercustprodmmrule-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-customercustprodmmrule-01.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_customer_cust_prod;t_ksan_contract_global_local;kcpg-gl-hmm-qlt-customercustprodmmrule-01.json;"""18.3.3"""
KCPG_customer-cust-prod_KBTQ_customer-info_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-customercustprodmmrule-02.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-customercustprodmmrule-02.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_customer_cust_prod;t_kbtq_customer_info;kcpg-gl-hmm-qlt-customercustprodmmrule-02.json;"""18.3.3"""
KCPG_customer-cust-prod-mp_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-customercustprodmpmrfield-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-customercustprodmpmrfield-01.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_customer_cust_prod_mp;;kcpg-gl-hmm-qlt-customercustprodmpmrfield-01.json;"""18.3.3"""
KCPG_customer-cust-prod-mp_KCOG_country_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-customercustprodmpmmrule-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-customercustprodmpmmrule-01.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_customer_cust_prod_mp;t_kcog_country;kcpg-gl-hmm-qlt-customercustprodmpmmrule-01.json;"""18.3.3"""
KCPG_customer-cust-prod-mp_KCOG_currency_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-customercustprodmpmmrule-02.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-customercustprodmpmmrule-02.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_customer_cust_prod_mp;t_kcog_currency;kcpg-gl-hmm-qlt-customercustprodmpmmrule-02.json;"""18.3.3"""
KCPG_customer-cust-prod-mp_KCOG_entity_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-customercustprodmpmmrule-03.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-customercustprodmpmmrule-03.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_customer_cust_prod_mp;t_kcog_entity;kcpg-gl-hmm-qlt-customercustprodmpmmrule-03.json;"""18.3.3"""
KCPG_customer-cust-prod-mp_KSAN_contract-global-local_MMRule.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-customercustprodmpmmrule-04.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-customercustprodmpmmrule-04.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_customer_cust_prod_mp;t_ksan_contract_global_local;kcpg-gl-hmm-qlt-customercustprodmpmmrule-04.json;"""18.3.3"""
KCPG_customer-invest-goals_MRField.conf;"https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/europa/kcpg-gl-hmm-qlt-customerinvestgoalsmrfield-01.json?at=refs%2Ftags%2Fv18.3.3
https://bitbucket.globaldevtools.bbva.com/bitbucket/projects/GL_KCPG_APP-ID-26206_DSG/repos/glgldh360gloqlt/browse/hammurabi/jobs/america/kcpg-gl-hmm-qlt-customerinvestgoalsmrfield-01.json?at=refs%2Ftags%2Fv18.3.3";t_kcpg_customer_invest_goals;;kcpg-gl-hmm-qlt-customerinvestgoalsmrfield-01.json;"""18.3.3"""
