implantacion,table,conf_type,conf,version,params,ConfigURL,Extralibs,version_simple,unique_id,NombreJob,LARGO_MAX41+5
Local,t_kceg_customer_engagement,MRObject,KCEG_customer-engagement_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/KCEG/KCEG_customer-engagement_MRObject.conf,,900,customerengagementmrobject,kceg-gl-hmm-qlt-customerengagementmrobject-,43
Local,t_kceg_customer_products_dp,MMRule,KCEG_customer-products-dp_KBTQ_customer-info_MMRule.conf,13.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.0/entregable_hammurabi/KCEG/KCEG_customer-products-dp_KBTQ_customer-info_MMRule.conf,,1300,customerproductsdpmmrule,kceg-gl-hmm-qlt-customerproductsdpmmrule-,41
Local,t_kceg_customer_products_dp,MRField,KCEG_customer-products-dp_MRField.conf,13.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.0/entregable_hammurabi/KCEG/KCEG_customer-products-dp_MRField.conf,,1300,customerproductsdpmrfield,kceg-gl-hmm-qlt-customerproductsdpmrfield-,42
Local,t_kceg_customer_products_dp,MRObject,KCEG_customer-products-dp_MRObject.conf,13.0.0,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/13.0.0/entregable_hammurabi/KCEG/KCEG_customer-products-dp_MRObject.conf,,1300,customerproductsdpmrobject,kceg-gl-hmm-qlt-customerproductsdpmrobject-,43
Local,t_kceg_customer_products,MMRule,KCEG_customer-products_KBTQ_customer-info_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/KCEG/KCEG_customer-products_KBTQ_customer-info_MMRule.conf,,900,customerproductsmmrule,kceg-gl-hmm-qlt-customerproductsmmrule-,39
Local,t_kceg_customer_products,MMRule,KCEG_customer-products_KCOG_country_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/KCEG/KCEG_customer-products_KCOG_country_MMRule.conf,,900,customerproductsmmrule,kceg-gl-hmm-qlt-customerproductsmmrule-,39
Local,t_kceg_customer_products,MMRule,KCEG_customer-products_KCOG_entity_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/KCEG/KCEG_customer-products_KCOG_entity_MMRule.conf,,900,customerproductsmmrule,kceg-gl-hmm-qlt-customerproductsmmrule-,39
Local,t_kceg_customer_products,MRField,KCEG_customer-products_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/KCEG/KCEG_customer-products_MRField.conf,,900,customerproductsmrfield,kceg-gl-hmm-qlt-customerproductsmrfield-,40
Local,t_kceg_customer_products,MRObject,KCEG_customer-products_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/KCEG/KCEG_customer-products_MRObject.conf,,900,customerproductsmrobject,kceg-gl-hmm-qlt-customerproductsmrobject-,41
Local,t_kceg_customer_registers,MMRule,KCEG_customer-registers_KBTQ_customer-info_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/KCEG/KCEG_customer-registers_KBTQ_customer-info_MMRule.conf,,900,customerregistersmmrule,kceg-gl-hmm-qlt-customerregistersmmrule-,40
Local,t_kceg_customer_registers,MMRule,KCEG_customer-registers_KCEG_customer-cancellations_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/KCEG/KCEG_customer-registers_KCEG_customer-cancellations_MMRule.conf,,900,customerregistersmmrule,kceg-gl-hmm-qlt-customerregistersmmrule-,40
Local,t_kceg_customer_registers,MMRule,KCEG_customer-registers_KCOG_branch_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/KCEG/KCEG_customer-registers_KCOG_branch_MMRule.conf,,900,customerregistersmmrule,kceg-gl-hmm-qlt-customerregistersmmrule-,40
Local,t_kceg_customer_registers,MMRule,KCEG_customer-registers_KCOG_country_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/KCEG/KCEG_customer-registers_KCOG_country_MMRule.conf,,900,customerregistersmmrule,kceg-gl-hmm-qlt-customerregistersmmrule-,40
Local,t_kceg_customer_registers,MMRule,KCEG_customer-registers_KCOG_entity_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/KCEG/KCEG_customer-registers_KCOG_entity_MMRule.conf,,900,customerregistersmmrule,kceg-gl-hmm-qlt-customerregistersmmrule-,40
Local,t_kceg_customer_registers,MRField,KCEG_customer-registers_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/KCEG/KCEG_customer-registers_MRField.conf,,900,customerregistersmrfield,kceg-gl-hmm-qlt-customerregistersmrfield-,41
Local,t_kceg_customer_registers,MRObject,KCEG_customer-registers_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/KCEG/KCEG_customer-registers_MRObject.conf,,900,customerregistersmrobject,kceg-gl-hmm-qlt-customerregistersmrobject-,42
Local,t_kceg_fx_cust_channel_activity,MRField,KCEG_fx-cust-channel-activity_MRField.conf,12.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/KCEG/KCEG_fx-cust-channel-activity_MRField.conf,,1200,fxcustchannelactivimrfield,kceg-gl-hmm-qlt-fxcustchannelactivimrfield-,43
Local,t_kceg_fx_cust_channel_activity,MRObject,KCEG_fx-cust-channel-activity_MRObject.conf,12.0.0,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/KCEG/KCEG_fx-cust-channel-activity_MRObject.conf,,1200,fxcustchannelactivimrobject,kceg-gl-hmm-qlt-fxcustchannelactivimrobject-,44
Local,t_kceg_fx_cust_gnrl_feat,MRField,KCEG_fx-cust-gnrl-feat_MRField.conf,12.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/KCEG/KCEG_fx-cust-gnrl-feat_MRField.conf,,1200,fxcustgnrlfeatmrfield,kceg-gl-hmm-qlt-fxcustgnrlfeatmrfield-,38
Local,t_kceg_fx_cust_gnrl_feat,MRObject,KCEG_fx-cust-gnrl-feat_MRObject.conf,12.0.0,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/KCEG/KCEG_fx-cust-gnrl-feat_MRObject.conf,,1200,fxcustgnrlfeatmrobject,kceg-gl-hmm-qlt-fxcustgnrlfeatmrobject-,39
Local,t_kceg_fx_cust_qtry_activity,MRField,KCEG_fx-cust-qtry-activity_MRField.conf,12.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/KCEG/KCEG_fx-cust-qtry-activity_MRField.conf,,1200,fxcustqtryactivitymrfield,kceg-gl-hmm-qlt-fxcustqtryactivitymrfield-,42
Local,t_kceg_fx_cust_qtry_activity,MRObject,KCEG_fx-cust-qtry-activity_MRObject.conf,12.0.0,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/KCEG/KCEG_fx-cust-qtry-activity_MRObject.conf,,1200,fxcustqtryactivitymrobject,kceg-gl-hmm-qlt-fxcustqtryactivitymrobject-,43
Local,t_kceg_fx_cust_scores,MRField,KCEG_fx-cust-scores_MRField.conf,12.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/KCEG/KCEG_fx-cust-scores_MRField.conf,,1200,fxcustscoresmrfield,kceg-gl-hmm-qlt-fxcustscoresmrfield-,36
Local,t_kceg_fx_cust_scores,MRObject,KCEG_fx-cust-scores_MRObject.conf,12.0.0,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.0/entregable_hammurabi/KCEG/KCEG_fx-cust-scores_MRObject.conf,,1200,fxcustscoresmrobject,kceg-gl-hmm-qlt-fxcustscoresmrobject-,37
Local,t_kceg_identity_graph,MMRule,KCEG_identity-graph_KCOG_entity_MMRule.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/KCEG/KCEG_identity-graph_KCOG_entity_MMRule.conf,,900,identitygraphmmrule,kceg-gl-hmm-qlt-identitygraphmmrule-,36
Local,t_kceg_identity_graph,MRField,KCEG_identity-graph_MRField.conf,10.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/KCEG/KCEG_identity-graph_MRField.conf,,1000,identitygraphmrfield,kceg-gl-hmm-qlt-identitygraphmrfield-,37
Local,t_kceg_identity_graph,MRField,KCEG_identity-graph_MRField.conf,9.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/KCEG/KCEG_identity-graph_MRField.conf,,900,identitygraphmrfield,kceg-gl-hmm-qlt-identitygraphmrfield-,37
Local,t_kceg_identity_graph,MRObject,KCEG_identity-graph_MRObject.conf,9.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/KCEG/KCEG_identity-graph_MRObject.conf,,900,identitygraphmrobject,kceg-gl-hmm-qlt-identitygraphmrobject-,38
Local,t_kcpg_appl_cust_contract_perst,MMRule,KCPG_appl-cust-contract-perst_KBTQ_customer-info_MMRule.conf,11.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.0/entregable_hammurabi/KCPG/KCPG_appl-cust-contract-perst_KBTQ_customer-info_MMRule.conf,,1100,applcustcontractpermmrule,kcpg-gl-hmm-qlt-applcustcontractpermmrule-,42
Local,t_kcpg_appl_cust_contract_perst,MMRule,KCPG_appl-cust-contract-perst_KSAN_contract-global-local_MMRule.conf,11.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.0/entregable_hammurabi/KCPG/KCPG_appl-cust-contract-perst_KSAN_contract-global-local_MMRule.conf,,1100,applcustcontractpermmrule,kcpg-gl-hmm-qlt-applcustcontractpermmrule-,42
Local,t_kcpg_appl_cust_contract_perst,MRField,KCPG_appl-cust-contract-perst_MRField.conf,10.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/KCPG/KCPG_appl-cust-contract-perst_MRField.conf,,1000,applcustcontractpermrfield,kcpg-gl-hmm-qlt-applcustcontractpermrfield-,43
Local,t_kcpg_appl_cust_contract_perst,MRField,KCPG_appl-cust-contract-perst_MRField.conf,11.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.0/entregable_hammurabi/KCPG/KCPG_appl-cust-contract-perst_MRField.conf,,1100,applcustcontractpermrfield,kcpg-gl-hmm-qlt-applcustcontractpermrfield-,43
Local,t_kcpg_appl_cust_contract_perst,MRObject,KCPG_appl-cust-contract-perst_MRObject.conf,10.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/KCPG/KCPG_appl-cust-contract-perst_MRObject.conf,,1000,applcustcontractpermrobject,kcpg-gl-hmm-qlt-applcustcontractpermrobject-,44
Local,t_kcpg_appl_cust_perst,MRField,KCPG_appl-cust-perst_MRField.conf,12.1.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/KCPG/KCPG_appl-cust-perst_MRField.conf,,1210,applcustperstmrfield,kcpg-gl-hmm-qlt-applcustperstmrfield-,37
Local,t_kcpg_appl_cust_perst,MRObject,KCPG_appl-cust-perst_MRObject.conf,12.1.0,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/KCPG/KCPG_appl-cust-perst_MRObject.conf,,1210,applcustperstmrobject,kcpg-gl-hmm-qlt-applcustperstmrobject-,38
Local,t_kcpg_budget_contract_trip,MMRule,KCPG_budget-contract-trip_KSAN_contract-global-local_MMRule.conf,12.0.2,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/KCPG/KCPG_budget-contract-trip_KSAN_contract-global-local_MMRule.conf,,1202,budgetcontracttripmmrule,kcpg-gl-hmm-qlt-budgetcontracttripmmrule-,41
Local,t_kcpg_budget_contract_trip,MRField,KCPG_budget-contract-trip_MRField.conf,12.0.2,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/KCPG/KCPG_budget-contract-trip_MRField.conf,,1202,budgetcontracttripmrfield,kcpg-gl-hmm-qlt-budgetcontracttripmrfield-,42
Local,t_kcpg_budget_contract_trip,MRField,KCPG_budget-contract-trip_MRField.conf,12.1.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/KCPG/KCPG_budget-contract-trip_MRField.conf,,1210,budgetcontracttripmrfield,kcpg-gl-hmm-qlt-budgetcontracttripmrfield-,42
Local,t_kcpg_budget_contract_trip,MRObject,KCPG_budget-contract-trip_MRObject.conf,12.0.2,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/KCPG/KCPG_budget-contract-trip_MRObject.conf,,1202,budgetcontracttripmrobject,kcpg-gl-hmm-qlt-budgetcontracttripmrobject-,43
Local,t_kcpg_budget_cust_trip,MRField,KCPG_budget-cust-trip_MRField.conf,12.0.2,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/KCPG/KCPG_budget-cust-trip_MRField.conf,,1202,budgetcusttripmrfield,kcpg-gl-hmm-qlt-budgetcusttripmrfield-,38
Local,t_kcpg_budget_cust_trip,MRField,KCPG_budget-cust-trip_MRField.conf,12.1.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/KCPG/KCPG_budget-cust-trip_MRField.conf,,1210,budgetcusttripmrfield,kcpg-gl-hmm-qlt-budgetcusttripmrfield-,38
Local,t_kcpg_budget_cust_trip,MRObject,KCPG_budget-cust-trip_MRObject.conf,12.0.2,"CUTOFF_DATE: Date of the data 
FECHA_VOLUMETRIC: Date of values to compare with 
LOWER_BOUND: Lower percentage bound 
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.0.2/entregable_hammurabi/KCPG/KCPG_budget-cust-trip_MRObject.conf,,1202,budgetcusttripmrobject,kcpg-gl-hmm-qlt-budgetcusttripmrobject-,39
Local,t_kcpg_customer_cust_prod,MMRule,KCPG_customer-cust-prod_KBTQ_customer-info_MMRule.conf,11.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.0/entregable_hammurabi/KCPG/KCPG_customer-cust-prod_KBTQ_customer-info_MMRule.conf,,1100,customercustprodmmrule,kcpg-gl-hmm-qlt-customercustprodmmrule-,39
Local,t_kcpg_customer_cust_prod,MMRule,KCPG_customer-cust-prod_KSAN_contract-global-local_MMRule.conf,11.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.0/entregable_hammurabi/KCPG/KCPG_customer-cust-prod_KSAN_contract-global-local_MMRule.conf,,1100,customercustprodmmrule,kcpg-gl-hmm-qlt-customercustprodmmrule-,39
Local,t_kcpg_customer_cust_prod,MRField,KCPG_customer-cust-prod_MRField.conf,10.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/KCPG/KCPG_customer-cust-prod_MRField.conf,,1000,customercustprodmrfield,kcpg-gl-hmm-qlt-customercustprodmrfield-,40
Local,t_kcpg_customer_cust_prod,MRField,KCPG_customer-cust-prod_MRField.conf,12.1.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/12.1.0/entregable_hammurabi/KCPG/KCPG_customer-cust-prod_MRField.conf,,1210,customercustprodmrfield,kcpg-gl-hmm-qlt-customercustprodmrfield-,40
Local,t_kcpg_customer_cust_prod,MRObject,KCPG_customer-cust-prod_MRObject.conf,10.0.0,"CUTOFF_DATE: Date of the data
FECHA_VOLUMETRIC: Date of values to compare with
LOWER_BOUND: Lower percentage bound
UPPER_BOUND: Upper percentage bound",https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/KCPG/KCPG_customer-cust-prod_MRObject.conf,,1000,customercustprodmrobject,kcpg-gl-hmm-qlt-customercustprodmrobject-,41
Local,t_kcpg_customer_invest_goals,MMRule,KCPG_customer-invest-goals_KBTQ_customer-info_MMRule.conf,11.0.0,CUTOFF_DATE: Date of the data,https://artifactory.globaldevtools.bbva.com/ui/repos/tree/General/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/11.0.0/entregable_hammurabi/KCPG/KCPG_customer-invest-goals_KBTQ_customer-info_MMRule.conf,,1100,customerinvestgoalsmmrule,kcpg-gl-hmm-qlt-customerinvestgoalsmmrule-,42
