,archivos,tablas,ids,namings,criticals,type_rules,datavaluescolumn,datavaluessubset,datavaluespath,values,subset,drilldown,acceptanceMin,rule
4664,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/nols/glgldh360gloqlt/hammurabi/confs/master/nols/NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,t_nols_internal_funds_equity,GL_STR_t_nols_internal_funds_equity_4.3_000,gf_applicative_class_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/nols/data/t_nols_internal_funds/'],,,,ACCEPTANCE_MIN_NOLS_00,4.3
4792,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/p6r1/glgldh360gloqlt/hammurabi/confs/master/p6r1/P6R1_customer-socio-demo-board_KCOG_country_MMRule.conf,t_p6r1_customer_socio_demo_board,2900287355,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,g_country_id != '' AND g_country_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
4801,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/p6r1/glgldh360gloqlt/hammurabi/confs/master/p6r1/P6R1_interaction-by-channel_KCOG_country_MMRule.conf,t_p6r1_interaction_by_channel,29001a3968,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,g_country_id != '' AND g_country_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
4802,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/p6r1/glgldh360gloqlt/hammurabi/confs/master/p6r1/P6R1_interaction-by-channel_KCOG_currency_MMRule.conf,t_p6r1_interaction_by_channel,29001a3c2b,g_currency_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,g_currency_id != '' AND g_currency_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_03,4.3
4810,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/p6r1/glgldh360gloqlt/hammurabi/confs/master/p6r1/P6R1_interaction-by-channel_YH2J_gbl-channel-hier-master_MMRule.conf,t_p6r1_interaction_by_channel,29001a3a57,g_supra_channel_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_yh2j_gbl_channel_hier_master'],,g_supra_channel_id != '' AND g_supra_channel_id IS NOT NULL,,ACCEPTANCE_MIN_YH2J_01,4.3
4811,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/p6r1/glgldh360gloqlt/hammurabi/confs/master/p6r1/P6R1_interaction-by-channel_YH2J_gbl-channel-hier-master_MMRule.conf,t_p6r1_interaction_by_channel,29001a3b4c,g_channel_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_yh2j_gbl_channel_hier_master'],,g_channel_id != '' AND g_channel_id IS NOT NULL,,ACCEPTANCE_MIN_YH2J_02,4.3
4821,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/p6r1/glgldh360gloqlt/hammurabi/confs/master/p6r1/P6R1_prt-cont-prdt-bal-board_KCOG_country_MMRule.conf,t_p6r1_prt_cont_prdt_bal_board,29001a379d,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,1=1,,ACCEPTANCE_MIN_KCOG_00,4.3
4846,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/p6r1/glgldh360gloqlt/hammurabi/confs/master/p6r1/P6R1_prt-cont-prdt-bal-board_YH2J_gbl-product-hier-master_MMRule.conf,t_p6r1_prt_cont_prdt_bal_board,29001a3881,g_global_product_category_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_yh2j_gbl_product_hier_master'],,g_global_product_category_id != '' AND g_global_product_category_id IS NOT NULL,,ACCEPTANCE_MIN_YH2J_01,5.2
4847,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/r4fu/glgldh360gloqlt/hammurabi/confs/master/r4fu/R4FU_deposits-calc-balances_KCOG_country_MMRule.conf,t_r4fu_deposits_calc_balances,GL_STR_t_r4fu_deposits_calc_balances_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
4848,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/r4fu/glgldh360gloqlt/hammurabi/confs/master/r4fu/R4FU_deposits-calc-balances_KCOG_currency_MMRule.conf,t_r4fu_deposits_calc_balances,2901269246,g_currency_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_currency'],,1=1,,ACCEPTANCE_MIN_KCOG_00,4.3
4849,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/r4fu/glgldh360gloqlt/hammurabi/confs/master/r4fu/R4FU_deposits-calc-balances_KCOG_entity_MMRule.conf,t_r4fu_deposits_calc_balances,GL_STR_t_r4fu_deposits_calc_balances_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
4850,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/r4fu/glgldh360gloqlt/hammurabi/confs/master/r4fu/R4FU_deposits-calc-balances_KSAN_contract-global-local_MMRule.conf,t_r4fu_deposits_calc_balances,GL_STR_t_r4fu_deposits_calc_balances_4.3_002,g_contract_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/ksan/data/t_ksan_contract_global_local/'],,,,ACCEPTANCE_MIN_KSAN_00,4.3
4878,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_assistance-manager_RE4M_physical-interaction_MMRule.conf,t_re4m_assistance_manager,28dd32e57e,gf_interaction_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_re4m_physical_interaction'],,,,ACCEPTANCE_MIN_RE4M_00,4.3
4879,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_autom-resolution_KBTQ_role-person_MMRule.conf,t_re4m_autom_resolution,GL_STR_t_re4m_autom_resolution_4.3_002,g_role_person_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
4880,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_autom-resolution_KBTQ_role-person_MMRule.conf,t_re4m_autom_resolution,GL_STR_t_re4m_autom_resolution_4.3_003,g_person_role_type,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_01,4.3
4881,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_autom-resolution_KCOG_entity_MMRule.conf,t_re4m_autom_resolution,GL_STR_t_re4m_autom_resolution_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
4882,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_autom-resolution_KCOG_language_MMRule.conf,t_re4m_autom_resolution,290019f617,g_language_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_language'],,g_language_id != '' AND g_language_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
4922,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_candidate-response_RE4M_assistance-manager_MMRule.conf,t_re4m_candidate_response,28dd32f780,gf_interaction_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_re4m_assistance_manager'],,,,ACCEPTANCE_MIN_RE4M_00,4.3
4932,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_conversation-transfer_RE4M_physical-interaction_MMRule.conf,t_re4m_conversation_transfer,GL_STR_t_re4m_conversation_transfer_4.3_000,gf_interaction_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/re4m/data/t_re4m_physical_interaction/'],,,,ACCEPTANCE_MIN_RE4M_00,4.3
4933,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_conversations-insights_KBTQ_role-person_MMRule.conf,t_re4m_conversations_insights,GL_STR_t_re4m_conversations_insights_4.3_002,g_role_person_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
4934,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_conversations-insights_KBTQ_role-person_MMRule.conf,t_re4m_conversations_insights,GL_STR_t_re4m_conversations_insights_4.3_003,g_person_role_type,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_role_person/'],,,,ACCEPTANCE_MIN_KBTQ_01,4.3
4935,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_conversations-insights_KCOG_entity_MMRule.conf,t_re4m_conversations_insights,GL_STR_t_re4m_conversations_insights_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5011,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_interaction-call_RE4M_physical-interaction_MMRule.conf,t_re4m_interaction_call,GL_STR_t_re4m_interaction_call_4.3_000,gf_interaction_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/re4m/data/t_re4m_physical_interaction/'],,,,ACCEPTANCE_MIN_RE4M_00,4.3
5012,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_junction-interaction_KCOG_country_MMRule.conf,t_re4m_junction_interaction,GL_STR_t_re4m_junction_interaction_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5013,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_junction-interaction_KCOG_entity_MMRule.conf,t_re4m_junction_interaction,GL_STR_t_re4m_junction_interaction_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5044,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_messages-insights_KCOG_country_MMRule.conf,t_re4m_messages_insights,GL_STR_t_re4m_messages_insights_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5045,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_messages-insights_KCOG_entity_MMRule.conf,t_re4m_messages_insights,GL_STR_t_re4m_messages_insights_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5087,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_phone-convers-transcrip_KCOG_language_MMRule.conf,t_re4m_phone_convers_transcrip,290019fc0e,g_language_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_language'],,g_language_id != '' AND g_language_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,4.3
5130,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_phrase-transcr-obfsc_RE4M_phrase-transcription_MMRule.conf,t_re4m_phrase_transcr_obfsc,28c2e7b758,gf_transcription_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_re4m_phrase_transcription'],,,,ACCEPTANCE_MIN_RE4M_00,4.3
5147,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_phys-interaction-actvy-l3_KCOG_country_MMRule.conf,t_re4m_phys_interaction_actvy_l3,29001a0062,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,1=1,,ACCEPTANCE_MIN_KCOG_00,4.3
5148,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_phys-interaction-actvy-l3_KCOG_language_MMRule.conf,t_re4m_phys_interaction_actvy_l3,29001a0153,gf_content_message_language_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_kcog_language'],,gf_content_message_language_id != '' AND gf_content_message_language_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_01,5.2
5161,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_physical-interaction-acti_KCOG_country_MMRule.conf,t_re4m_physical_interaction_acti,28b5e0e6a6,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['MASTERSCHEMA.t_kcog_country'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5162,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_physical-interaction-acti_KCOG_entity_MMRule.conf,t_re4m_physical_interaction_acti,GL_STR_t_re4m_physical_interaction_acti_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['MASTERSCHEMA.t_kcog_entity'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5164,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_physical-interaction-acti_KCOG_language_MMRule.conf,t_re4m_physical_interaction_acti,290019fe4b,gf_content_message_language_id,False,com.datio.hammurabi.rules.integrity.ValueComparisonRule,,1=1,['MASTERSCHEMA.t_kcog_language'],,gf_content_message_language_id != '' AND gf_content_message_language_id IS NOT NULL,,ACCEPTANCE_MIN_KCOG_00,5.2
5194,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_physical-interaction-acti_RE4M_physical-interaction_MMRule.conf,t_re4m_physical_interaction_acti,GL_STR_t_re4m_physical_interaction_acti_4.3_002,gf_interaction_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_re4m_physical_interaction'],,,,ACCEPTANCE_MIN_RE4M_00,4.3
5195,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_physical-interaction_KCOG_entity_MMRule.conf,t_re4m_physical_interaction,GL_STR_t_re4m_physical_interaction_4.3_000,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['MASTERSCHEMA.t_kcog_entity'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5259,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_typification-interaction_RE4M_physical-interaction_MMRule.conf,t_re4m_typification_interaction,GL_STR_t_re4m_typification_interaction_4.3_000,gf_interaction_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/re4m/data/t_re4m_physical_interaction/'],,,,ACCEPTANCE_MIN_RE4M_00,4.3
5302,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/re4m/glgldh360gloqlt/hammurabi/confs/master/re4m/RE4M_virtual-assistant-message_RE4M_physical-interaction_MMRule.conf,t_re4m_virtual_assistant_message,28d5ed04a2,gf_interaction_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['MASTERSCHEMA.t_re4m_physical_interaction'],,,,ACCEPTANCE_MIN_RE4M_00,4.3
5329,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_ctrct-goods-emiss-intst_KCOG_country_MMRule.conf,t_rzua_ctrct_goods_emiss_intst,290019b5e0,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,1=1,,ACCEPTANCE_MIN_KCOG_00,4.3
5330,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_ctrct-goods-emiss-intst_KCOG_entity_MMRule.conf,t_rzua_ctrct_goods_emiss_intst,GL_STR_t_rzua_ctrct_goods_emiss_intst_4.3_002,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5331,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_ctrct-goods-emiss-intst_KSAN_contract-global-local_MMRule.conf,t_rzua_ctrct_goods_emiss_intst,GL_STR_t_rzua_ctrct_goods_emiss_intst_4.3_000,g_contract_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/ksan/data/t_ksan_contract_global_local/'],,,,ACCEPTANCE_MIN_KSAN_00,4.3
5349,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_operations-cust-scope-cib_KBTQ_eom-customer_MMRule.conf,t_rzua_operations_cust_scope_cib,27bfd5d173,g_customer_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/kbtq/data/t_kbtq_eom_customer/gf_cutoff_date=CUTOFF_DATE'],,g_customer_id is not null and g_customer_id != '',,ACCEPTANCE_MIN_KBTQ_00,4.3
5350,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_operations-cust-scope-cib_KCOG_entity_MMRule.conf,t_rzua_operations_cust_scope_cib,27bfe894df,g_entity_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5351,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_operations-cust-scope-cib_KSAG_holding-business-group_MMRule.conf,t_rzua_operations_cust_scope_cib,27bfd5d0dd,g_holding_group_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/ksag/data/t_ksag_holding_business_group/'],,g_holding_group_id is not null and g_holding_group_id != '',,ACCEPTANCE_MIN_KSAG_00,4.3
5443,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-kpi-link-oper-checkp_RZUA_sust-kpi-link-oper-condit_MMRule.conf,t_rzua_sust_kpi_link_oper_checkp,277e947b7c,gf_operation_condition_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/rzua/data/t_rzua_sust_kpi_link_oper_condit/'],,,,ACCEPTANCE_MIN_RZUA_00,4.3
5503,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_KCOG_country_MMRule.conf,t_rzua_sust_operations_eod,290019b934,g_country_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1=1,['MASTERSCHEMA.t_kcog_country'],,1=1,,ACCEPTANCE_MIN_KCOG_00,4.3
5614,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/tdi3/glgldh360gloqlt/hammurabi/confs/master/tdi3/TDI3_campaign_KCOG_country_MMRule.conf,t_tdi3_campaign,GL_STR_t_tdi3_campaign_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5615,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/tdi3/glgldh360gloqlt/hammurabi/confs/master/tdi3/TDI3_campaign_KCOG_entity_MMRule.conf,t_tdi3_campaign,GL_STR_t_tdi3_campaign_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5642,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/tdi3/glgldh360gloqlt/hammurabi/confs/master/tdi3/TDI3_communication_KCOG_country_MMRule.conf,t_tdi3_communication,GL_STR_t_tdi3_communication_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5643,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/tdi3/glgldh360gloqlt/hammurabi/confs/master/tdi3/TDI3_communication_KCOG_entity_MMRule.conf,t_tdi3_communication,GL_STR_t_tdi3_communication_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5685,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/tdi3/glgldh360gloqlt/hammurabi/confs/master/tdi3/TDI3_cust-promo-adhesion-dp_KBTQ_customer-info_MMRule.conf,t_tdi3_cust_promo_adhesion_dp,GL_STR_t_tdi3_cust_promo_adhesion_dp_4.3_000,g_customer_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kbtq/data/t_kbtq_customer_info/'],,,,ACCEPTANCE_MIN_KBTQ_00,4.3
5705,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/tdi3/glgldh360gloqlt/hammurabi/confs/master/tdi3/TDI3_cust-promotions_TDI3_cust-promo-adhesion-dp_MMRule.conf,t_tdi3_cust_promotions,GL_STR_t_tdi3_cust_promotions_4.3_000,gf_generic_promotion_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/tdi3/data/t_tdi3_cust_promo_adhesion_dp/'],,,,ACCEPTANCE_MIN_TDI3_00,4.3
5753,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/yfvh/glgldh360gloqlt/hammurabi/confs/master/yfvh/YFVH_cards-calc-balances_KCOG_country_MMRule.conf,t_yfvh_cards_calc_balances,GL_STR_t_yfvh_cards_calc_balances_4.3_000,g_country_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_country/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5754,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/yfvh/glgldh360gloqlt/hammurabi/confs/master/yfvh/YFVH_cards-calc-balances_KCOG_currency_MMRule.conf,t_yfvh_cards_calc_balances,GL_STR_t_yfvh_cards_calc_balances_4.3_002,g_currency_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_currency/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5755,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/yfvh/glgldh360gloqlt/hammurabi/confs/master/yfvh/YFVH_cards-calc-balances_KCOG_entity_MMRule.conf,t_yfvh_cards_calc_balances,GL_STR_t_yfvh_cards_calc_balances_4.3_001,g_entity_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/kcog/data/t_kcog_entity/'],,,,ACCEPTANCE_MIN_KCOG_00,4.3
5756,C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/yfvh/glgldh360gloqlt/hammurabi/confs/master/yfvh/YFVH_cards-calc-balances_KSAN_contract-global-local_MMRule.conf,t_yfvh_cards_calc_balances,GL_STR_t_yfvh_cards_calc_balances_4.3_003,g_contract_id,True,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,1==1,['/data/master/ksan/data/t_ksan_contract_global_local/'],,,,ACCEPTANCE_MIN_KSAN_00,4.3
