ids;naming_set;tablas;subset;datavaluespath;values;datavaluescolumn;datavaluessubset;ID RULE;CATALOG (TAXONOMY/STATIC) (3.5-6.1-6.10);Frequency of measurement;Subset;DEFINITION PERIOD;PUBLICATION DATE;STATUS DEVELOPMENT;STATUS IMPLANTATION;Parameters;datavaluespath_str;datavaluessubset_gcatalogid;datavaluessubset_gffrequencytype
GL_DOM_t_cgj7_sust_customer_mark_3.5_003;{'gf_sustainability_subcatg_id'};t_cgj7_sust_customer_mark;gf_sustainability_mark_id = 'RBES';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='RBES' and gf_frequency_type='M';GL_DOM_t_cgj7_sust_customer_mark_3.5_003;RBES;Monthly;gf_sustainability_mark_id igual a RBES;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (gf_information_source_type)";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;RBES;M
GL_DOM_t_cgj7_sust_customer_mark_3.5_004;{'gf_sustainability_subcatg_id'};t_cgj7_sust_customer_mark;gf_sustainability_mark_id = 'RBGR';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='RBGR' and gf_frequency_type='M';GL_DOM_t_cgj7_sust_customer_mark_3.5_004;RBGR;Monthly;gf_sustainability_mark_id es igual a RBGR;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (gf_information_source_type)";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;RBGR;M
GL_DOM_t_cgj7_sust_customer_mark_3.5_005;{'gf_sustainability_subcatg_id'};t_cgj7_sust_customer_mark;gf_sustainability_mark_id = 'RBOI';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='RBOI' and gf_frequency_type='M';GL_DOM_t_cgj7_sust_customer_mark_3.5_005;RBOI;Monthly;gf_sustainability_mark_id es igual a RBOI;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (gf_information_source_type)";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;RBOI;M
GL_DOM_t_cgj7_sust_customer_mark_3.5_006;{'gf_sustainability_subcatg_id'};t_cgj7_sust_customer_mark;gf_sustainability_mark_id = 'RBSO';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='RBSO' and gf_frequency_type='M';GL_DOM_t_cgj7_sust_customer_mark_3.5_006;RBSO;Monthly;gf_sustainability_mark_id es igual a RBSO;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (gf_information_source_type)";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;RBSO;M
GL_DOM_t_cgj7_sust_customer_mark_3.5_007;{'gf_sustainability_category_id'};t_cgj7_sust_customer_mark;gf_sustainability_mark_id = 'C593';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C593' and gf_frequency_type='M';GL_DOM_t_cgj7_sust_customer_mark_3.5_007;C593;Monthly;gf_sustainability_mark_id igual a C593;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (gf_information_source_type)";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C593;M
GL_DOM_t_cgj7_sust_customer_mark_3.5_008;{'gf_sustainability_category_id'};t_cgj7_sust_customer_mark;gf_sustainability_mark_id = 'RBCR';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='RBCR' and gf_frequency_type='M';GL_DOM_t_cgj7_sust_customer_mark_3.5_008;RBCR;Monthly;gf_sustainability_mark_id igual a RBCR;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (gf_information_source_type)";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;RBCR;M
GL_DOM_t_cgj7_sust_customer_mark_3.5_009;{'gf_sustainability_category_id'};t_cgj7_sust_customer_mark;gf_sustainability_mark_id = 'RBES';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='RBES' and gf_frequency_type='M';GL_DOM_t_cgj7_sust_customer_mark_3.5_009;RBES;Monthly;gf_sustainability_mark_id igual a RBES;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (gf_information_source_type)";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;RBES;M
GL_DOM_t_cgj7_sust_customer_mark_3.5_010;{'gf_sustainability_category_id'};t_cgj7_sust_customer_mark;gf_sustainability_mark_id = 'RBGR';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='RBGR' and gf_frequency_type='M';GL_DOM_t_cgj7_sust_customer_mark_3.5_010;RBGR;Monthly;gf_sustainability_mark_id es igual a RBGR;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (gf_information_source_type)";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;RBGR;M
GL_DOM_t_cgj7_sust_customer_mark_3.5_011;{'gf_sustainability_category_id'};t_cgj7_sust_customer_mark;gf_sustainability_mark_id = 'RBOI';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='RBOI' and gf_frequency_type='M';GL_DOM_t_cgj7_sust_customer_mark_3.5_011;RBOI;Monthly;gf_sustainability_mark_id es igual a RBOI;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (gf_information_source_type)";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;RBOI;M
GL_DOM_t_cgj7_sust_customer_mark_3.5_012;{'gf_sustainability_category_id'};t_cgj7_sust_customer_mark;gf_sustainability_mark_id = 'RBSO';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='RBSO' and gf_frequency_type='M';GL_DOM_t_cgj7_sust_customer_mark_3.5_012;RBSO;Monthly;gf_sustainability_mark_id es igual a RBSO;2Q24;Jun_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
SOURCE: Origin of data (gf_information_source_type)";/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;RBSO;M
2790fb7ea9;{'g_country_id'};t_cmov_bbva_categorized_mov;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';2790fb7ea9;C245;Daily;;4Q23;Ene_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
27993d1478;{'g_movement_type'};t_cmov_bbva_categorized_mov;g_movement_type is not null and g_movement_type != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='A821' and gf_frequency_type='M';27993d1478;A821;Monthly;Distinto de Null o Vacío;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;A821;M
2790fa59d3;{'g_country_id'};t_cmov_nobbva_categorized_mov;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';2790fa59d3;C245;Daily;;4Q23;Ene_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
27993d154b;{'g_movement_type'};t_cmov_nobbva_categorized_mov;g_movement_type is not null and g_movement_type != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='A821' and gf_frequency_type='M';27993d154b;A821;Monthly;Distinto de Null o Vacío;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;A821;M
27993d14f1;{'g_movement_contract_type'};t_cmov_nobbva_categorized_mov;g_movement_contract_type is not null and g_movement_contract_type != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D197' and gf_frequency_type='M';27993d14f1;D197;Monthly;Distinto de Null o Vacío;4Q23;Ene_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D197;M
27bcbe2564;{'g_entific_id'};t_ctar_sign_proc_participant;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='CD07' and gf_frequency_type='D';27bcbe2564;CD07;Daily;;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;CD07;D
27bcbdeabd;{'g_person_role_type'};t_ctar_sign_proc_participant;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C529' and gf_frequency_type='D';27bcbdeabd;C529;Daily;;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C529;D
27bcbe247d;{'g_country_id'};t_ctar_sign_proc_participant;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';27bcbe247d;C245;Daily;;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
27bcbe2350;{'g_entific_id'};t_ctar_signature_process;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='CD07' and gf_frequency_type='D';27bcbe2350;CD07;Daily;;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;CD07;D
27bcbe2299;{'g_country_id'};t_ctar_signature_process;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';27bcbe2299;C245;Daily;;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
27bcbe23b6;{'g_channel_id'};t_ctar_signature_process;g_channel_id is not null and g_channel_id != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C071' and gf_frequency_type='D';27bcbe23b6;C071;Daily;Distinto de Null o vacío;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C071;D
27bd3bda69;{'g_entific_id'};t_dast_crypto_exchange_account;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='CD07' and gf_frequency_type='D';27bd3bda69;CD07;Daily;;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;CD07;D
27bcccd34e;{'g_entific_id'};t_dast_crypto_exchange;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='CD07' and gf_frequency_type='D';27bcccd34e;CD07;Daily;;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;CD07;D
27bd402979;{'g_crypto_exch_kyc_p_ql_cls_type'};t_dast_crypto_exchange;g_crypto_exch_kyc_p_ql_cls_type is not null and g_crypto_exch_kyc_p_ql_cls_type != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D437' and gf_frequency_type='D';27bd402979;D437;Daily;Distinto de Null o vacío;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D437;D
27fe3239f2;{'g_funcl_operation_category_id'};t_dtau_act_regis_hist_inf_rpt;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C809' and gf_frequency_type='D';27fe3239f2;C809;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C809;D
27fe323a6a;{'g_funcl_oper_subcatg_type'};t_dtau_act_regis_hist_inf_rpt;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C814' and gf_frequency_type='D';27fe323a6a;C814;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C814;D
27fe323add;{'g_country_id'};t_dtau_act_regis_hist_inf_rpt;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';27fe323add;C245;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C245;D
27fe323b59;{'gf_aap_id'};t_dtau_act_regis_hist_inf_rpt;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='D203' and gf_frequency_type='D';27fe323b59;D203;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;D203;D
27fe323bc5;{'gf_app_channel_id'};t_dtau_act_regis_hist_inf_rpt;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C071' and gf_frequency_type='D';27fe323bc5;C071;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C071;D
27fe323d2c;{'g_currency_id'};t_dtau_act_regis_hist_inf_rpt;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C246' and gf_frequency_type='D';27fe323d2c;C246;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C246;D
27fe323e09;{'g_aux_currency_id'};t_dtau_act_regis_hist_inf_rpt;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C246' and gf_frequency_type='D';27fe323e09;C246;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C246;D
27fe323ef4;{'g_app_channel_id'};t_dtau_act_regis_hist_inf_rpt;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C071' and gf_frequency_type='D';27fe323ef4;C071;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C071;D
27fe323f67;{'g_supra_channel_id'};t_dtau_act_regis_hist_inf_rpt;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C069' and gf_frequency_type='D';27fe323f67;C069;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C069;D
28012c9e17;{'g_funcl_operation_category_id'};t_dtau_activity_register;g_funcl_operation_category_id is not null and g_funcl_operation_category_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C809' and gf_frequency_type='D';28012c9e17;C809;Daily;Distinto de null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C809;D
28012c9e80;{'g_funcl_oper_subcatg_type'};t_dtau_activity_register;g_funcl_oper_subcatg_type is not null and g_funcl_oper_subcatg_type != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C814' and gf_frequency_type='D';28012c9e80;C814;Daily;Distinto de null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C814;D
28012c9eed;{'g_country_id'};t_dtau_activity_register;g_country_id is not null and g_country_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';28012c9eed;C245;Daily;Distinto de null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C245;D
28012ca1d3;{'g_currency_id'};t_dtau_activity_register;g_currency_id is not null and g_currency_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C246' and gf_frequency_type='D';28012ca1d3;C246;Daily;Distinto de null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C246;D
28012ca2c0;{'g_aux_currency_id'};t_dtau_activity_register;g_aux_currency_id is not null and g_aux_currency_id != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C246' and gf_frequency_type='D';28012ca2c0;C246;Daily;Distinto de null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C246;D
28012ca42c;{'g_person_role_type'};t_dtau_activity_register;g_person_role_type is not null and g_person_role_type != '';['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id ='C529' and gf_frequency_type='M';28012ca42c;C529;Daily;Distinto de null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C529;M
27d2ee3fc4;{'g_country_id'};t_ejb6_contract_calculations_dp;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';27d2ee3fc4;C245;Daily;;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
27d2ee6326;{'g_contract_comm_situation_type'};t_ejb6_contract_calculations_dp;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='A067' and gf_frequency_type='D';27d2ee6326;A067;Daily;;1Q24;Abr_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;A067;D
GL_DOM_t_ejb6_contract_calculations_3.5_000;{'g_country_id'};t_ejb6_contract_calculations;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';GL_DOM_t_ejb6_contract_calculations_3.5_000;C245;Daily;;4Q21;Ene_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
GL_DOM_t_ejb6_contract_calculations_3.5_001;{'g_contract_comm_situation_type'};t_ejb6_contract_calculations;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='A067' and gf_frequency_type='D';GL_DOM_t_ejb6_contract_calculations_3.5_001;A067;Daily;;4Q21;Ene_2022;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;A067;D
GL_DOM_t_ejb6_digital_sales_3.5_001;{'g_country_id'};t_ejb6_digital_sales;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';GL_DOM_t_ejb6_digital_sales_3.5_001;C245;Monthly;;4Q22;Ene_2023;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
2801aec1d5;{'g_init_contracting_channel_id'};t_ejb6_digital_sales;g_init_contracting_channel_id is not null and g_init_contracting_channel_id != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C071' and gf_frequency_type='M';2801aec1d5;C071;Monthly;Distinto de null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C071;M
2801aec24e;{'g_final_contracting_channel_id'};t_ejb6_digital_sales;g_final_contracting_channel_id is not null and g_final_contracting_channel_id != '';['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C071' and gf_frequency_type='M';2801aec24e;C071;Monthly;Distinto de null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C071;M
27e8f894ae;{'g_country_id'};t_ejb6_operation_calculations_dp;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';27e8f894ae;C245;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
27e8f89522;{'g_oper_comm_situation_type'};t_ejb6_operation_calculations_dp;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='A067' and gf_frequency_type='D';27e8f89522;A067;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;A067;D
GL_DOM_t_ejb6_operation_calculations_3.5_000;{'g_country_id'};t_ejb6_operation_calculations;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C245' and gf_frequency_type='D';GL_DOM_t_ejb6_operation_calculations_3.5_000;C245;Monthly;;1Q23;Mar_2023;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C245;D
GL_DOM_t_ejb6_operation_calculations_3.5_001;{'g_oper_comm_situation_type'};t_ejb6_operation_calculations;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='A067' and gf_frequency_type='D';GL_DOM_t_ejb6_operation_calculations_3.5_001;A067;Monthly;;1Q23;Mar_2023;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;A067;D
2836f18f52;{'g_data_source_origin_type'};t_fzpd_filled_form_field;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='D056' and gf_frequency_type='D';2836f18f52;D056;Daily;;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;D056;D
28375359a7;{'g_person_role_type'};t_fzpd_filled_form_field;;['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'];;gf_catalog_val_id;g_catalog_id ='C529' and gf_frequency_type='D';28375359a7;C529;Daily;;3Q24;Nov_2024;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;/data/master/ktny/data/t_ktny_catalog_values_taxonomy/;C529;D
287b3bcdac;{'gf_booking_area_country_id'};t_g5m3_agg_mlzed_amount;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id = 'C245' and gf_frequency_type='M';287b3bcdac;C245;Monthly;;1Q25;Feb_2025;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C245;M
287b3bcf08;{'g_contract_business_line_id'};t_g5m3_agg_mlzed_amount;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id = 'C707' and gf_frequency_type='M';287b3bcf08;C707;Monthly;;1Q25;Feb_2025;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;C707;M
287b3bcfb7;{'g_contract_subsegment_id'};t_g5m3_agg_mlzed_amount;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id = 'E553' and gf_frequency_type='M';287b3bcfb7;E553;Monthly;;1Q25;Feb_2025;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;E553;M
287b3bd05a;{'g_sustainable_product_id'};t_g5m3_agg_mlzed_amount;;['MASTERSCHEMA.t_ktny_catalog_values_taxonomy'];;gf_catalog_val_id;g_catalog_id = 'D223' and gf_frequency_type='M';287b3bd05a;D223;Monthly;;1Q25;Feb_2025;FINISHED;DELIVERED;CUTOFF_DATE: Date of the data;MASTERSCHEMA.t_ktny_catalog_values_taxonomy;D223;M
