archivos,tablas,ids,namings,criticals,type_rules,datavaluescolumn,datavaluessubset,datavaluespath,values,subset,drilldown,acceptanceMin,rule
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,GL_MVP_t_rzua_sust_operations_cib_3.1_002,gf_entity_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,GL_MVP_t_rzua_sust_operations_cib_3.1_003,g_contract_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,GL_MVP_t_rzua_sust_operations_cib_3.1_004,gf_sustainability_subcatg_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,GL_MVP_t_rzua_sust_operations_cib_3.1_005,gf_sustainability_mark_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,GL_MVP_t_rzua_sust_operations_cib_3.1_006,gf_sustainability_category_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,GL_MVP_t_rzua_sust_operations_cib_3.1_007,gf_source_system_sust_type,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,GL_MVP_t_rzua_sust_operations_cib_3.2_000,g_country_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,GL_MVP_t_rzua_sust_operations_cib_3.2_001,g_entity_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,GL_MVP_t_rzua_sust_operations_cib_3.2_002,gf_entity_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,GL_MVP_t_rzua_sust_operations_cib_3.2_003,g_contract_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,GL_MVP_t_rzua_sust_operations_cib_3.2_004,gf_sustainability_subcatg_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,GL_MVP_t_rzua_sust_operations_cib_3.2_005,gf_sustainability_mark_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,GL_MVP_t_rzua_sust_operations_cib_3.2_006,gf_sustainability_category_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,GL_MVP_t_rzua_sust_operations_cib_3.2_007,gf_source_system_sust_type,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,27b581b7f0,g_country_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='C245' and gf_frequency_type='M',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,"gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076')",,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,27b581b85b,gf_entity_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='C696' and gf_frequency_type='M',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,"gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076')",,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,GL_STR_t_rzua_sust_operations_cib_4.2_000,"['g_country_id', 'g_entity_id', 'gf_entity_id', 'gf_cutoff_date', 'g_contract_id', 'gf_sustainability_subcatg_id', 'gf_acquisition_sust_data_date']",True,com.datio.hammurabi.rules.consistence.DuplicateRule,,,,,,,100,4.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,287fdfc23e,gf_sustainability_subcatg_id,False,com.datio.hammurabi.rules.integrity.SameValueComparisonRule,,,,,gf_sustainability_mark_id = 'RBSO',,95,5.3
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRField.conf,t_rzua_sust_operations_cib,287fdfc4ff,gf_sustainability_subcatg_id,False,com.datio.hammurabi.rules.integrity.SameValueComparisonRule,,,,,gf_sustainability_mark_id = 'RBGR',,95,5.3
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_MRObject.conf,t_rzua_sust_operations_cib,GL_STR_t_rzua_sust_operations_cib_6.9_000,,True,com.datio.hammurabi.rules.accuracy.VolumetricTrendRule,,gf_cutoff_date='FECHA_VOLUMETRIC',['/data/master/rzua/data/t_rzua_sust_operations_cib/'],,,,,6.9
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_RZUA_sust-operations-cib_MMRule.conf,t_rzua_sust_operations_cib,27b5841b93,g_contract_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,"(gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076')) AND (gf_cutoff_date='PREVIOUS_CUTOFF_DATE')",['/data/master/rzua/data/t_rzua_sust_operations_cib/'],,"gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076')",['gf_source_system_sust_type'],100,4.3
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_RZUA_sust-operations-cib_MMRule.conf,t_rzua_sust_operations_cib,27b5841c13,g_contract_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,"(gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076')) AND (gf_cutoff_date='PREVIOUS_CUTOFF_DATE')",['/data/master/rzua/data/t_rzua_sust_operations_cib/'],,"gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076')",['g_country_id'],100,4.3
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-cib_RZUA_sust-operations_MMRule.conf,t_rzua_sust_operations_cib,27b5827687,g_contract_id,False,com.datio.hammurabi.rules.consistence.ValueConciliationRule,,gf_cutoff_date='CUTOFF_DATE',['/data/master/rzua/data/t_rzua_sust_operations/'],,"gf_source_system_sust_type IN ('37730', '2259886', '33763', '86076')",,100,4.3
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_MVP_t_rzua_sust_operations_eod_3.1_000,g_contract_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_MVP_t_rzua_sust_operations_eod_3.1_001,gf_sustainability_mark_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_MVP_t_rzua_sust_operations_eod_3.1_002,gf_sustainability_category_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_MVP_t_rzua_sust_operations_eod_3.1_003,gf_sustainability_subcatg_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_MVP_t_rzua_sust_operations_eod_3.1_004,g_country_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_MVP_t_rzua_sust_operations_eod_3.1_005,g_entity_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_MVP_t_rzua_sust_operations_eod_3.1_006,gf_entity_id,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_MVP_t_rzua_sust_operations_eod_3.1_007,gf_source_system_sust_type,True,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,2844c78a8b,g_sust_status_oper_type,False,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,2844c78c96,gf_sust_modification_type,False,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,2844c78ea3,gf_sustainability_mark_date,False,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,2844c78ff5,gf_sust_sub_status_oper_type,False,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,28451c232b,gf_sust_modification_type,False,com.datio.hammurabi.rules.validity.NotNullValidationRule,,,,,,,100,3.1
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_MVP_t_rzua_sust_operations_eod_3.2_000,g_contract_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_MVP_t_rzua_sust_operations_eod_3.2_001,gf_sustainability_mark_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_MVP_t_rzua_sust_operations_eod_3.2_002,gf_sustainability_category_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_MVP_t_rzua_sust_operations_eod_3.2_003,gf_sustainability_subcatg_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_MVP_t_rzua_sust_operations_eod_3.2_004,g_country_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_MVP_t_rzua_sust_operations_eod_3.2_005,g_entity_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_MVP_t_rzua_sust_operations_eod_3.2_006,gf_entity_id,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_MVP_t_rzua_sust_operations_eod_3.2_007,gf_source_system_sust_type,True,com.datio.hammurabi.rules.validity.FormatValidationRule,,,,,,,100,3.2
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,2844c79ecc,gf_sust_contract_eff_end_date,False,com.datio.hammurabi.rules.validity.StaticForbiddenValuesRule,,,,['0001-01-01'],g_sust_status_oper_type = 'CV',,100,3.3
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,2844c799fd,gf_ctr_sustnbl_subcateg_per,False,com.datio.hammurabi.rules.validity.NumericRangeRule,,,,,,,100,3.4
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,2844c79afc,gf_temporal_tranche_sust_kpi_per,False,com.datio.hammurabi.rules.validity.NumericRangeRule,,,,,,,100,3.4
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,28496418d7,gf_ctr_sustnbl_subcateg_per,False,com.datio.hammurabi.rules.validity.NumericRangeRule,,,,,g_sust_status_oper_type = 'SC' OR g_sust_status_oper_type = 'NC',,100,3.4
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_DOM_t_rzua_sust_operations_eod_3.5_000,gf_sustainability_mark_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='SUST' and gf_frequency_type='D',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,,,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_DOM_t_rzua_sust_operations_eod_3.5_001,gf_sustainability_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='C593' and gf_frequency_type='D' and gf_catalog_atrb_val1_name = 'C593' and g_catalog_situtn_type = 'A' and gf_cutoff_date='CUTOFF_DATE',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,"gf_sustainability_mark_id = 'C593' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'))",,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_DOM_t_rzua_sust_operations_eod_3.5_002,gf_sustainability_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBCR' and gf_frequency_type='D' and gf_catalog_atrb_val1_name = 'RBCR' and g_catalog_situtn_type = 'A' and gf_cutoff_date='CUTOFF_DATE',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,"gf_sustainability_mark_id = 'RBCR' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'))",,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_DOM_t_rzua_sust_operations_eod_3.5_003,gf_sustainability_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBES' and gf_frequency_type='D' and gf_catalog_atrb_val1_name = 'RBES' and g_catalog_situtn_type = 'A' and gf_cutoff_date='CUTOFF_DATE',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,"gf_sustainability_mark_id = 'RBES' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'))",,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_DOM_t_rzua_sust_operations_eod_3.5_004,gf_sustainability_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBGR' and gf_frequency_type='D' and gf_catalog_atrb_val1_name = 'RBGR' and g_catalog_situtn_type = 'A' and gf_cutoff_date='CUTOFF_DATE',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,"gf_sustainability_mark_id = 'RBGR' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'))",,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_DOM_t_rzua_sust_operations_eod_3.5_005,gf_sustainability_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBOI' and gf_frequency_type='D' and gf_catalog_atrb_val1_name = 'RBOI' and g_catalog_situtn_type = 'A' and gf_cutoff_date='CUTOFF_DATE',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,"gf_sustainability_mark_id = 'RBOI' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'))",,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_DOM_t_rzua_sust_operations_eod_3.5_006,gf_sustainability_category_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBSO' and gf_frequency_type='D' and gf_catalog_atrb_val1_name = 'RBSO' and g_catalog_situtn_type = 'A' and gf_cutoff_date='CUTOFF_DATE',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,"gf_sustainability_mark_id = 'RBSO' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'))",,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_DOM_t_rzua_sust_operations_eod_3.5_007,gf_sustainability_subcatg_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='C593' and gf_frequency_type='D' and gf_catalog_atrb_val1_name != 'C593' and g_catalog_situtn_type = 'A' and gf_cutoff_date='CUTOFF_DATE',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,"gf_sustainability_mark_id = 'C593' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'))",,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_DOM_t_rzua_sust_operations_eod_3.5_008,gf_sustainability_subcatg_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBCR' and gf_frequency_type='D' and gf_catalog_atrb_val1_name != 'RBCR' and g_catalog_situtn_type = 'A' and gf_cutoff_date='CUTOFF_DATE',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,"gf_sustainability_mark_id = 'RBCR' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'))",,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_DOM_t_rzua_sust_operations_eod_3.5_009,gf_sustainability_subcatg_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBES' and gf_frequency_type='D' and gf_catalog_atrb_val1_name != 'RBES' and g_catalog_situtn_type = 'A' and gf_cutoff_date='CUTOFF_DATE',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,"gf_sustainability_mark_id = 'RBES' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'))",,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_DOM_t_rzua_sust_operations_eod_3.5_010,gf_sustainability_subcatg_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBGR' and gf_frequency_type='D' and gf_catalog_atrb_val1_name != 'RBGR' and g_catalog_situtn_type = 'A' and gf_cutoff_date='CUTOFF_DATE',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,"gf_sustainability_mark_id = 'RBGR' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'))",,100,3.5
C:/Users/O005820/Documents/repositorios/GDH_c360_hammurabi_UUAAs/rzua/glgldh360gloqlt/hammurabi/confs/master/rzua/RZUA_sust-operations-eod_MRField.conf,t_rzua_sust_operations_eod,GL_DOM_t_rzua_sust_operations_eod_3.5_011,gf_sustainability_subcatg_id,False,com.datio.hammurabi.rules.validity.DynamicCatalogRule,gf_catalog_val_id,g_catalog_id ='RBOI' and gf_frequency_type='D' and gf_catalog_atrb_val1_name != 'RBOI' and g_catalog_situtn_type = 'A' and gf_cutoff_date='CUTOFF_DATE',['/data/master/ktny/data/t_ktny_catalog_values_taxonomy/'],,"gf_sustainability_mark_id = 'RBOI' and (date_format(gf_acquisition_sust_data_date, 'y M') = date_format('CUTOFF_DATE', 'y M'))",,100,3.5
